ID,Age,Agency,Agency Type,Commision (in value),Destination,Distribution Channel,Duration,Gender,Net Sales,Product Name,Claim
6145,58,EPX,Travel Agency,0.0,CAMBODIA,Online,6,,20.0,1 way Comprehensive Plan,0
34598,59,CWT,Travel Agency,53.46,THAILAND,Online,48,,89.1,Rental Vehicle Excess Insurance,0
2234,36,CWT,Travel Agency,29.7,UNITED ARAB EMIRATES,Online,5,,49.5,Rental Vehicle Excess Insurance,0
9507,31,CWT,Travel Agency,35.64,ITALY,Online,11,,59.4,Rental Vehicle Excess Insurance,1
3259,36,EPX,Travel Agency,0.0,THAILAND,Online,10,,44.0,Cancellation Plan,1
20636,36,EPX,Travel Agency,0.0,ITALY,Online,77,,10.0,Cancellation Plan,0
2977,36,EPX,Travel Agency,0.0,SINGAPORE,Online,12,,12.0,Cancellation Plan,0
51490,34,C2B,Airlines,5.63,SINGAPORE,Online,5,F,22.5,Silver Plan,1
45088,48,SSI,Airlines,4.99,SINGAPORE,Online,77,,17.82,Ticket Protector,0
40717,36,EPX,Travel Agency,0.0,CAMBODIA,Online,14,,19.0,Cancellation Plan,0
27503,31,EPX,Travel Agency,0.0,INDIA,Online,5,,24.0,Cancellation Plan,0
26102,36,EPX,Travel Agency,0.0,"KOREA, REPUBLIC OF",Online,167,,47.0,2 way Comprehensive Plan,0
49085,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,74,,31.0,Cancellation Plan,0
8144,36,EPX,Travel Agency,0.0,JAPAN,Online,98,,72.0,2 way Comprehensive Plan,0
21431,32,C2B,Airlines,32.83,SINGAPORE,Online,44,M,131.3,Bronze Plan,0
43823,22,LWC,Travel Agency,19.01,INDONESIA,Online,8,M,29.25,Single Trip Travel Protect Silver,0
60356,64,EPX,Travel Agency,0.0,"TAIWAN, PROVINCE OF CHINA",Online,21,,24.0,Cancellation Plan,0
32520,40,CWT,Travel Agency,35.64,AUSTRALIA,Online,134,,59.4,Rental Vehicle Excess Insurance,0
50261,36,EPX,Travel Agency,0.0,VIET NAM,Online,43,,20.0,2 way Comprehensive Plan,1
56958,48,LWC,Travel Agency,23.73,INDIA,Online,9,F,36.5,Single Trip Travel Protect Gold,0
41548,36,EPX,Travel Agency,0.0,CHINA,Online,4,,23.0,Cancellation Plan,0
52605,27,C2B,Airlines,6.75,SINGAPORE,Online,35,F,27.0,Bronze Plan,0
33314,36,EPX,Travel Agency,0.0,NEPAL,Online,4,,14.0,Cancellation Plan,0
53981,27,C2B,Airlines,4.0,SINGAPORE,Online,5,M,16.0,Bronze Plan,0
23483,26,EPX,Travel Agency,0.0,PHILIPPINES,Online,7,,10.0,Cancellation Plan,0
9511,36,EPX,Travel Agency,0.0,THAILAND,Online,10,,20.0,2 way Comprehensive Plan,0
21284,36,EPX,Travel Agency,0.0,SINGAPORE,Online,35,,10.0,Cancellation Plan,0
6216,37,CWT,Travel Agency,23.76,UNITED KINGDOM,Online,8,,39.6,Rental Vehicle Excess Insurance,0
60097,31,CWT,Travel Agency,41.58,AUSTRALIA,Online,8,,0.0,Rental Vehicle Excess Insurance,0
52417,37,CWT,Travel Agency,65.34,UNITED KINGDOM,Online,187,,108.9,Rental Vehicle Excess Insurance,0
38377,36,EPX,Travel Agency,0.0,SRI LANKA,Online,109,,60.0,2 way Comprehensive Plan,0
51414,36,EPX,Travel Agency,0.0,SINGAPORE,Online,2,,10.0,Cancellation Plan,0
35170,28,EPX,Travel Agency,0.0,THAILAND,Online,45,,20.0,Cancellation Plan,0
33437,30,C2B,Airlines,6.13,SINGAPORE,Online,18,M,24.5,Silver Plan,1
46759,26,C2B,Airlines,54.0,SINGAPORE,Online,365,F,216.0,Annual Silver Plan,0
8109,34,JZI,Airlines,6.3,INDONESIA,Online,1,M,0.0,Basic Plan,0
4226,36,EPX,Travel Agency,0.0,THAILAND,Online,8,,11.0,Cancellation Plan,0
15580,36,EPX,Travel Agency,0.0,UNITED KINGDOM,Online,48,,67.0,2 way Comprehensive Plan,0
23165,36,EPX,Travel Agency,0.0,JAPAN,Online,28,,37.0,2 way Comprehensive Plan,0
17697,36,EPX,Travel Agency,0.0,CHINA,Online,4,,24.0,Cancellation Plan,0
10016,40,EPX,Travel Agency,0.0,UNITED STATES,Online,106,,112.0,2 way Comprehensive Plan,0
8587,61,EPX,Travel Agency,0.0,INDONESIA,Online,7,,20.0,2 way Comprehensive Plan,0
32050,48,CWT,Travel Agency,11.88,SWITZERLAND,Online,7,,19.8,Rental Vehicle Excess Insurance,0
37530,38,EPX,Travel Agency,0.0,INDONESIA,Online,27,,16.0,Cancellation Plan,0
42552,58,JZI,Airlines,6.3,MYANMAR,Online,9,M,18.0,Basic Plan,0
2310,36,EPX,Travel Agency,0.0,MALAYSIA,Online,3,,23.0,Cancellation Plan,0
32179,29,C2B,Airlines,4.25,SINGAPORE,Online,9,F,17.0,Bronze Plan,1
19661,49,C2B,Airlines,97.34,SINGAPORE,Online,364,M,389.35,Annual Gold Plan,1
3692,36,EPX,Travel Agency,0.0,THAILAND,Online,20,,10.0,Cancellation Plan,0
47938,42,EPX,Travel Agency,0.0,THAILAND,Online,2,,20.0,1 way Comprehensive Plan,0
10419,44,CWT,Travel Agency,29.7,JAPAN,Online,68,,49.5,Rental Vehicle Excess Insurance,0
23475,36,EPX,Travel Agency,0.0,MYANMAR,Online,69,,12.0,Cancellation Plan,0
13955,31,CWT,Travel Agency,11.88,SINGAPORE,Online,160,,0.0,Rental Vehicle Excess Insurance,0
60632,27,C2B,Airlines,12.13,SINGAPORE,Online,13,M,48.5,Silver Plan,1
57659,34,EPX,Travel Agency,0.0,AUSTRALIA,Online,28,,55.0,Cancellation Plan,0
56246,33,LWC,Travel Agency,166.53,UNITED STATES,Online,379,F,256.2,Annual Travel Protect Gold,1
31635,73,JZI,Airlines,6.3,MALAYSIA,Online,7,M,18.0,Basic Plan,0
41002,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,21,,11.0,Cancellation Plan,0
16642,36,EPX,Travel Agency,0.0,THAILAND,Online,13,,20.0,2 way Comprehensive Plan,0
22115,36,EPX,Travel Agency,0.0,VIET NAM,Online,4,,21.0,1 way Comprehensive Plan,0
46648,39,EPX,Travel Agency,0.0,THAILAND,Online,12,,21.0,Cancellation Plan,0
2833,45,EPX,Travel Agency,0.0,THAILAND,Online,60,,20.0,Cancellation Plan,0
61076,34,CWT,Travel Agency,23.76,AUSTRALIA,Online,8,,39.6,Rental Vehicle Excess Insurance,0
11872,67,JZI,Airlines,7.7,CHINA,Online,11,M,22.0,Basic Plan,0
7889,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,101,,20.0,Cancellation Plan,0
45776,31,EPX,Travel Agency,0.0,THAILAND,Online,46,,29.0,Cancellation Plan,0
59972,48,KML,Travel Agency,14.44,INDONESIA,Online,15,F,38.0,Premier Plan,0
22669,59,JZI,Airlines,7.7,HONG KONG,Online,3,M,-22.0,Basic Plan,1
12705,38,C2B,Airlines,72.94,SINGAPORE,Online,383,M,291.75,Annual Silver Plan,1
9077,48,SSI,Airlines,0.32,SINGAPORE,Online,1,,1.13,Ticket Protector,0
12859,59,EPX,Travel Agency,0.0,MALAYSIA,Online,13,,12.0,Cancellation Plan,0
10002,36,EPX,Travel Agency,0.0,JAPAN,Online,46,,54.0,2 way Comprehensive Plan,0
35227,24,C2B,Airlines,3.38,SINGAPORE,Online,5,F,13.5,Bronze Plan,1
53097,48,KML,Travel Agency,14.44,INDONESIA,Online,21,F,38.0,Premier Plan,1
18059,64,EPX,Travel Agency,0.0,SINGAPORE,Online,10,,26.0,Cancellation Plan,0
37273,31,JZI,Airlines,6.3,MALAYSIA,Online,5,M,18.0,Basic Plan,0
11294,48,EPX,Travel Agency,0.0,JAPAN,Online,17,,49.0,2 way Comprehensive Plan,0
37744,67,C2B,Airlines,13.38,SINGAPORE,Online,55,M,53.5,Bronze Plan,1
27805,32,EPX,Travel Agency,0.0,MALAYSIA,Online,7,,20.0,2 way Comprehensive Plan,0
43129,45,EPX,Travel Agency,0.0,INDONESIA,Online,3,,10.0,Cancellation Plan,0
43098,40,EPX,Travel Agency,0.0,INDONESIA,Online,14,,20.0,2 way Comprehensive Plan,0
2532,38,JZI,Airlines,6.3,INDONESIA,Online,16,F,18.0,Basic Plan,0
4086,36,EPX,Travel Agency,0.0,CHINA,Online,210,,58.0,2 way Comprehensive Plan,0
61746,35,EPX,Travel Agency,0.0,THAILAND,Online,29,,10.0,Cancellation Plan,0
52314,36,EPX,Travel Agency,0.0,MALAYSIA,Online,18,,13.0,Cancellation Plan,0
41853,46,C2B,Airlines,11.88,SINGAPORE,Online,38,F,47.5,Silver Plan,0
44915,66,CBH,Travel Agency,9.57,MALAYSIA,Offline,77,F,29.0,Comprehensive Plan,0
20293,48,SSI,Airlines,3.77,SINGAPORE,Online,106,,13.43,Ticket Protector,0
10418,24,CWT,Travel Agency,23.76,AUSTRALIA,Online,63,,39.6,Rental Vehicle Excess Insurance,0
44611,20,C2B,Airlines,12.13,SINGAPORE,Online,18,M,48.5,Silver Plan,0
33729,36,EPX,Travel Agency,0.0,THAILAND,Online,64,,27.0,Cancellation Plan,0
25684,51,CWT,Travel Agency,29.7,MALAYSIA,Online,18,,49.5,Rental Vehicle Excess Insurance,0
17242,25,EPX,Travel Agency,0.0,SINGAPORE,Online,53,,25.0,1 way Comprehensive Plan,0
32761,36,EPX,Travel Agency,0.0,INDONESIA,Online,62,,22.0,2 way Comprehensive Plan,0
5699,26,EPX,Travel Agency,0.0,HONG KONG,Online,54,,10.0,Cancellation Plan,0
30281,37,C2B,Airlines,15.5,SINGAPORE,Online,26,M,62.0,Bronze Plan,0
56626,40,LWC,Travel Agency,210.21,UNITED STATES,Online,365,M,323.4,Annual Travel Protect Platinum,0
28947,57,CWT,Travel Agency,17.82,AUSTRALIA,Online,8,,29.7,Rental Vehicle Excess Insurance,1
58762,25,C2B,Airlines,4.0,SINGAPORE,Online,10,F,16.0,Bronze Plan,0
5935,36,EPX,Travel Agency,0.0,VIET NAM,Online,71,,19.0,Cancellation Plan,0
23143,36,EPX,Travel Agency,0.0,HONG KONG,Online,23,,75.0,2 way Comprehensive Plan,0
37710,48,SSI,Airlines,1.66,SINGAPORE,Online,63,,5.92,Ticket Protector,0
58049,31,CWT,Travel Agency,59.4,AUSTRALIA,Online,13,,99.0,Rental Vehicle Excess Insurance,0
4329,41,EPX,Travel Agency,0.0,INDONESIA,Online,28,,20.0,2 way Comprehensive Plan,0
59474,35,EPX,Travel Agency,0.0,ITALY,Online,31,,70.0,Cancellation Plan,0
51874,31,C2B,Airlines,64.8,SINGAPORE,Online,365,F,259.2,Annual Silver Plan,0
46152,36,EPX,Travel Agency,0.0,CZECH REPUBLIC,Online,61,,80.0,2 way Comprehensive Plan,0
40856,32,EPX,Travel Agency,0.0,CHINA,Online,3,,20.0,1 way Comprehensive Plan,0
6192,43,JZI,Airlines,7.7,THAILAND,Online,7,M,22.0,Basic Plan,0
3820,36,EPX,Travel Agency,0.0,VIET NAM,Online,55,,57.0,Cancellation Plan,0
42454,36,EPX,Travel Agency,0.0,MALAYSIA,Online,7,,36.0,2 way Comprehensive Plan,0
51620,48,ART,Airlines,6.51,MALAYSIA,Online,35,M,18.59,24 Protect,0
58976,30,C2B,Airlines,8.7,SINGAPORE,Online,38,M,34.8,Silver Plan,1
12035,30,EPX,Travel Agency,0.0,SINGAPORE,Online,204,,10.0,Cancellation Plan,0
53826,36,EPX,Travel Agency,0.0,"TAIWAN, PROVINCE OF CHINA",Online,33,,33.0,2 way Comprehensive Plan,0
5579,36,EPX,Travel Agency,0.0,THAILAND,Online,5,,20.0,1 way Comprehensive Plan,0
62540,54,LWC,Travel Agency,27.3,HONG KONG,Online,15,F,42.0,Single Trip Travel Protect Platinum,1
23890,25,EPX,Travel Agency,0.0,INDONESIA,Online,90,,10.0,Cancellation Plan,0
35429,30,C2B,Airlines,5.75,SINGAPORE,Online,20,F,23.0,Bronze Plan,1
48095,36,EPX,Travel Agency,0.0,UNITED KINGDOM,Online,77,,19.0,Cancellation Plan,0
57175,32,C2B,Airlines,26.4,SINGAPORE,Online,36,M,105.6,Gold Plan,1
36528,36,EPX,Travel Agency,0.0,SINGAPORE,Online,1,,20.0,1 way Comprehensive Plan,0
55166,21,C2B,Airlines,21.5,SINGAPORE,Online,66,M,86.0,Bronze Plan,1
28321,38,C2B,Airlines,6.25,SINGAPORE,Online,24,M,25.0,Silver Plan,1
44335,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,45,,17.0,Cancellation Plan,0
15615,28,EPX,Travel Agency,0.0,SINGAPORE,Online,19,,10.0,Cancellation Plan,0
18147,56,CWT,Travel Agency,41.58,UNITED KINGDOM,Online,57,,69.3,Rental Vehicle Excess Insurance,0
55605,36,EPX,Travel Agency,0.0,INDONESIA,Online,2,,23.0,2 way Comprehensive Plan,0
62153,28,EPX,Travel Agency,0.0,NEW ZEALAND,Online,43,,57.0,2 way Comprehensive Plan,0
42065,22,CWT,Travel Agency,29.7,THAILAND,Online,39,,49.5,Rental Vehicle Excess Insurance,0
23836,36,EPX,Travel Agency,0.0,CHINA,Online,8,,48.0,2 way Comprehensive Plan,0
1148,36,EPX,Travel Agency,0.0,SINGAPORE,Online,25,,63.0,Cancellation Plan,0
2562,36,EPX,Travel Agency,0.0,SINGAPORE,Online,88,,67.0,2 way Comprehensive Plan,0
49842,36,EPX,Travel Agency,0.0,MALAYSIA,Online,13,,14.0,Cancellation Plan,0
4030,44,EPX,Travel Agency,0.0,PHILIPPINES,Online,8,,20.0,1 way Comprehensive Plan,0
6764,36,EPX,Travel Agency,0.0,MALAYSIA,Online,38,,20.0,2 way Comprehensive Plan,0
4717,10,CCR,Travel Agency,9.57,THAILAND,Offline,8,F,29.0,Comprehensive Plan,0
49292,36,EPX,Travel Agency,0.0,UNITED KINGDOM,Online,29,,53.0,Cancellation Plan,0
54747,40,C2B,Airlines,20.13,SINGAPORE,Online,39,F,80.5,Bronze Plan,1
3259,36,EPX,Travel Agency,0.0,THAILAND,Online,10,,44.0,Cancellation Plan,1
63173,35,EPX,Travel Agency,0.0,VIET NAM,Online,32,,12.0,Cancellation Plan,1
24646,36,EPX,Travel Agency,0.0,HONG KONG,Online,55,,20.0,2 way Comprehensive Plan,0
31818,45,C2B,Airlines,10.38,SINGAPORE,Online,12,F,41.5,Silver Plan,0
53801,31,CWT,Travel Agency,17.82,AUSTRALIA,Online,5,,29.7,Rental Vehicle Excess Insurance,0
9210,36,EPX,Travel Agency,0.0,SINGAPORE,Online,32,,10.0,Cancellation Plan,0
10005,36,EPX,Travel Agency,0.0,CHINA,Online,36,,31.0,2 way Comprehensive Plan,0
62569,26,C2B,Airlines,4.0,SINGAPORE,Online,4,M,16.0,Bronze Plan,1
19232,36,EPX,Travel Agency,0.0,MALAYSIA,Online,5,,20.0,2 way Comprehensive Plan,0
59579,35,EPX,Travel Agency,0.0,UNITED KINGDOM,Online,7,,71.0,2 way Comprehensive Plan,0
323,55,EPX,Travel Agency,0.0,UNITED STATES,Online,8,,42.0,Cancellation Plan,0
28038,43,EPX,Travel Agency,0.0,INDONESIA,Online,13,,20.0,1 way Comprehensive Plan,0
31257,36,EPX,Travel Agency,0.0,THAILAND,Online,24,,38.0,2 way Comprehensive Plan,0
57444,36,EPX,Travel Agency,0.0,SWITZERLAND,Online,28,,14.0,Cancellation Plan,0
44527,36,EPX,Travel Agency,0.0,JAPAN,Online,67,,10.0,Cancellation Plan,0
51838,41,C2B,Airlines,16.25,SINGAPORE,Online,4,M,65.0,Bronze Plan,0
47431,37,CWT,Travel Agency,71.28,UNITED KINGDOM,Online,88,,118.8,Rental Vehicle Excess Insurance,0
54074,36,EPX,Travel Agency,0.0,"KOREA, REPUBLIC OF",Online,71,,54.0,2 way Comprehensive Plan,0
12920,36,EPX,Travel Agency,0.0,SINGAPORE,Online,10,,20.0,1 way Comprehensive Plan,0
62614,33,CWT,Travel Agency,11.88,FINLAND,Online,32,,19.8,Rental Vehicle Excess Insurance,0
9333,36,EPX,Travel Agency,0.0,JAPAN,Online,156,,26.0,2 way Comprehensive Plan,1
23445,36,EPX,Travel Agency,0.0,SINGAPORE,Online,4,,42.0,Cancellation Plan,0
61743,35,EPX,Travel Agency,0.0,MALAYSIA,Online,2,,19.0,Cancellation Plan,0
11168,28,JZI,Airlines,14.0,"KOREA, REPUBLIC OF",Online,42,F,40.0,Basic Plan,1
16587,57,CWT,Travel Agency,29.7,GERMANY,Online,8,,49.5,Rental Vehicle Excess Insurance,0
31021,33,C2B,Airlines,7.13,SINGAPORE,Online,16,M,28.5,Bronze Plan,0
27895,52,CWT,Travel Agency,95.04,CANADA,Online,18,,0.0,Rental Vehicle Excess Insurance,0
12975,54,CWT,Travel Agency,29.7,MALAYSIA,Online,10,,49.5,Rental Vehicle Excess Insurance,0
10615,36,EPX,Travel Agency,0.0,SPAIN,Online,63,,51.0,2 way Comprehensive Plan,1
19634,46,JZI,Airlines,7.7,INDONESIA,Online,72,F,22.0,Basic Plan,0
23600,24,CWT,Travel Agency,17.82,UNITED KINGDOM,Online,58,,29.7,Rental Vehicle Excess Insurance,1
2906,13,C2B,Airlines,9.45,SINGAPORE,Online,22,F,37.8,Gold Plan,0
48419,74,CSR,Travel Agency,19.14,MALAYSIA,Offline,29,M,58.0,Premier Plan,0
11025,32,EPX,Travel Agency,0.0,INDONESIA,Online,27,,20.0,2 way Comprehensive Plan,0
25144,34,C2B,Airlines,7.64,SINGAPORE,Online,39,F,30.55,Bronze Plan,1
28717,118,CCR,Travel Agency,9.57,THAILAND,Offline,15,F,29.0,Comprehensive Plan,1
45341,28,C2B,Airlines,28.13,SINGAPORE,Online,34,F,112.5,Silver Plan,1
38306,31,C2B,Airlines,15.88,SINGAPORE,Online,43,M,63.5,Silver Plan,1
8997,46,EPX,Travel Agency,0.0,JAPAN,Online,13,,69.0,2 way Comprehensive Plan,0
54147,46,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,4,,15.0,Value Plan,0
43318,31,EPX,Travel Agency,0.0,SINGAPORE,Online,2,,20.0,1 way Comprehensive Plan,0
40050,60,JZI,Airlines,14.0,"TAIWAN, PROVINCE OF CHINA",Online,29,F,40.0,Basic Plan,1
56907,32,EPX,Travel Agency,0.0,CHINA,Online,99,,35.0,2 way Comprehensive Plan,0
36227,44,LWC,Travel Agency,208.0,UNITED STATES,Online,397,F,320.0,Annual Travel Protect Gold,1
1848,36,EPX,Travel Agency,0.0,THAILAND,Online,8,,10.0,Cancellation Plan,0
9013,36,EPX,Travel Agency,0.0,SINGAPORE,Online,10,,23.0,Cancellation Plan,0
50830,36,EPX,Travel Agency,0.0,THAILAND,Online,19,,46.0,2 way Comprehensive Plan,0
42194,29,C2B,Airlines,8.38,SINGAPORE,Online,43,M,33.5,Bronze Plan,1
6275,36,EPX,Travel Agency,0.0,CHINA,Online,15,,40.0,2 way Comprehensive Plan,0
55883,48,JZI,Airlines,14.0,CHINA,Online,25,M,40.0,Basic Plan,0
25944,36,EPX,Travel Agency,0.0,THAILAND,Online,4,,39.0,2 way Comprehensive Plan,0
22803,43,EPX,Travel Agency,0.0,THAILAND,Online,6,,19.0,Cancellation Plan,0
45647,36,EPX,Travel Agency,0.0,THAILAND,Online,24,,36.0,Cancellation Plan,0
14946,35,C2B,Airlines,28.69,SINGAPORE,Online,11,M,114.75,Gold Plan,0
42860,51,CWT,Travel Agency,35.64,UNITED KINGDOM,Online,9,,59.4,Rental Vehicle Excess Insurance,0
8526,37,C2B,Airlines,23.81,SINGAPORE,Online,18,F,95.25,Silver Plan,0
24718,36,EPX,Travel Agency,0.0,THAILAND,Online,1,,20.0,1 way Comprehensive Plan,0
33220,31,C2B,Airlines,18.0,SINGAPORE,Online,19,F,72.0,Silver Plan,1
17483,36,EPX,Travel Agency,0.0,SPAIN,Online,38,,20.0,1 way Comprehensive Plan,0
20001,36,EPX,Travel Agency,0.0,THAILAND,Online,13,,29.0,Cancellation Plan,0
53323,49,CCR,Travel Agency,9.57,MALAYSIA,Offline,18,F,29.0,Comprehensive Plan,1
39399,36,EPX,Travel Agency,0.0,SINGAPORE,Online,2,,10.0,Cancellation Plan,0
51636,26,C2B,Airlines,3.38,SINGAPORE,Online,3,M,13.5,Bronze Plan,0
34913,46,JZI,Airlines,48.3,CANADA,Online,25,F,138.0,Value Plan,1
49236,25,EPX,Travel Agency,0.0,UNITED STATES,Online,74,,104.0,2 way Comprehensive Plan,1
11564,36,EPX,Travel Agency,0.0,SINGAPORE,Online,16,,16.0,Cancellation Plan,0
1527,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,68,,13.0,Cancellation Plan,0
20827,36,EPX,Travel Agency,0.0,INDONESIA,Online,16,,35.0,2 way Comprehensive Plan,0
60409,52,C2B,Airlines,4.0,SINGAPORE,Online,12,F,16.0,Bronze Plan,0
51023,36,EPX,Travel Agency,0.0,VIET NAM,Online,58,,0.0,2 way Comprehensive Plan,0
11071,36,EPX,Travel Agency,0.0,VIET NAM,Online,1,,10.0,Cancellation Plan,0
23169,36,EPX,Travel Agency,0.0,MALAYSIA,Online,41,,20.0,2 way Comprehensive Plan,0
1790,38,CWT,Travel Agency,17.82,UNITED KINGDOM,Online,7,,29.7,Rental Vehicle Excess Insurance,0
46915,118,EPX,Travel Agency,0.0,MOROCCO,Offline,27,,79.0,2 way Comprehensive Plan,0
28377,36,EPX,Travel Agency,0.0,AUSTRALIA,Online,198,,104.0,2 way Comprehensive Plan,0
38117,47,C2B,Airlines,18.0,SINGAPORE,Online,21,F,72.0,Silver Plan,1
51834,65,C2B,Airlines,4.0,SINGAPORE,Online,41,F,16.0,Bronze Plan,0
12548,36,EPX,Travel Agency,0.0,CHINA,Online,41,,45.0,2 way Comprehensive Plan,0
60735,26,LWC,Travel Agency,132.99,CHINA,Online,368,F,204.6,Annual Travel Protect Gold,1
18193,36,EPX,Travel Agency,0.0,MALAYSIA,Online,9,,20.0,2 way Comprehensive Plan,0
57374,49,CWT,Travel Agency,11.88,MALAYSIA,Online,4,,19.8,Rental Vehicle Excess Insurance,0
50596,36,EPX,Travel Agency,0.0,HONG KONG,Online,6,,93.0,2 way Comprehensive Plan,0
54539,32,CWT,Travel Agency,17.82,UNITED KINGDOM,Online,34,,29.7,Rental Vehicle Excess Insurance,0
44468,43,CWT,Travel Agency,112.86,NEW ZEALAND,Online,84,,0.0,Rental Vehicle Excess Insurance,0
37049,58,EPX,Travel Agency,0.0,UNITED KINGDOM,Online,77,,80.0,Cancellation Plan,0
7047,36,EPX,Travel Agency,0.0,PHILIPPINES,Online,76,,20.0,1 way Comprehensive Plan,0
51633,39,C2B,Airlines,10.0,SINGAPORE,Online,56,F,0.0,Bronze Plan,0
12000,21,EPX,Travel Agency,0.0,VIET NAM,Online,19,,16.0,Cancellation Plan,0
62087,44,LWC,Travel Agency,166.53,UNITED STATES,Online,364,F,256.2,Annual Travel Protect Gold,0
32828,51,JZI,Airlines,12.25,SRI LANKA,Online,21,M,35.0,Basic Plan,0
48445,47,C2B,Airlines,22.13,SINGAPORE,Online,38,F,88.5,Silver Plan,0
24436,36,EPX,Travel Agency,0.0,CHINA,Online,66,,35.0,2 way Comprehensive Plan,1
3277,36,EPX,Travel Agency,0.0,MALAYSIA,Online,3,,20.0,1 way Comprehensive Plan,0
7819,59,CWT,Travel Agency,17.82,MALAYSIA,Online,8,,29.7,Rental Vehicle Excess Insurance,0
15030,36,EPX,Travel Agency,0.0,TURKEY,Online,196,,14.0,Cancellation Plan,0
18778,44,JZI,Airlines,6.3,MALAYSIA,Online,17,F,18.0,Basic Plan,0
54515,61,C2B,Airlines,9.75,SINGAPORE,Online,28,F,39.0,Silver Plan,1
56234,24,EPX,Travel Agency,0.0,CANADA,Online,42,,20.0,1 way Comprehensive Plan,0
22020,36,EPX,Travel Agency,0.0,HONG KONG,Online,236,,21.0,2 way Comprehensive Plan,0
62951,51,TST,Travel Agency,10.5,THAILAND,Offline,8,M,30.0,Travel Cruise Protect,0
29155,43,EPX,Travel Agency,0.0,UNITED STATES,Online,17,,55.0,Cancellation Plan,0
16352,44,JZI,Airlines,9.1,CHINA,Online,62,F,26.0,Basic Plan,0
51843,40,C2B,Airlines,4.0,SINGAPORE,Online,6,F,16.0,Bronze Plan,1
25957,36,EPX,Travel Agency,0.0,CHINA,Online,43,,29.0,Cancellation Plan,0
41583,48,KML,Travel Agency,12.54,INDONESIA,Online,30,M,33.0,Value Plan,0
4792,36,EPX,Travel Agency,0.0,INDONESIA,Online,25,,20.0,2 way Comprehensive Plan,0
8415,36,EPX,Travel Agency,0.0,SINGAPORE,Online,58,,21.0,Cancellation Plan,0
22492,52,CWT,Travel Agency,23.76,NORWAY,Online,19,,39.6,Rental Vehicle Excess Insurance,0
1124,36,EPX,Travel Agency,0.0,MALAYSIA,Online,126,,20.0,2 way Comprehensive Plan,0
28155,36,EPX,Travel Agency,0.0,ITALY,Online,49,,84.0,2 way Comprehensive Plan,1
48240,56,CWT,Travel Agency,47.52,AUSTRALIA,Online,84,,79.2,Rental Vehicle Excess Insurance,0
25612,36,EPX,Travel Agency,0.0,THAILAND,Online,8,,12.0,Cancellation Plan,0
4831,68,EPX,Travel Agency,0.0,THAILAND,Online,35,,27.0,2 way Comprehensive Plan,0
60766,25,C2B,Airlines,8.38,SINGAPORE,Online,11,F,33.5,Bronze Plan,1
45197,45,EPX,Travel Agency,0.0,CANADA,Online,103,,111.0,2 way Comprehensive Plan,0
52317,36,EPX,Travel Agency,0.0,AUSTRALIA,Online,20,,80.0,Cancellation Plan,0
20017,36,EPX,Travel Agency,0.0,INDONESIA,Online,20,,10.0,Cancellation Plan,0
38727,36,EPX,Travel Agency,0.0,SRI LANKA,Online,78,,27.0,Cancellation Plan,0
53310,63,JZI,Airlines,6.3,VIET NAM,Online,11,M,18.0,Basic Plan,1
33108,36,EPX,Travel Agency,0.0,"TAIWAN, PROVINCE OF CHINA",Online,181,,38.0,2 way Comprehensive Plan,0
28872,36,EPX,Travel Agency,0.0,NEW ZEALAND,Online,61,,56.0,1 way Comprehensive Plan,1
47381,49,JZI,Airlines,7.7,CHINA,Online,21,M,22.0,Basic Plan,0
28112,31,CWT,Travel Agency,23.76,UNITED KINGDOM,Online,46,,39.6,Rental Vehicle Excess Insurance,0
5605,60,CWT,Travel Agency,23.76,MALAYSIA,Online,43,,39.6,Rental Vehicle Excess Insurance,0
2069,31,JZI,Airlines,6.3,THAILAND,Online,5,M,18.0,Basic Plan,0
6574,52,C2B,Airlines,63.21,SINGAPORE,Online,369,F,252.85,Annual Silver Plan,1
38367,36,EPX,Travel Agency,0.0,HONG KONG,Online,75,,20.0,2 way Comprehensive Plan,0
16826,30,EPX,Travel Agency,0.0,CAYMAN ISLANDS,Online,48,,112.0,2 way Comprehensive Plan,0
60253,37,C2B,Airlines,3.38,SINGAPORE,Online,3,F,13.5,Bronze Plan,1
24544,45,C2B,Airlines,15.28,SINGAPORE,Online,43,F,61.1,Bronze Plan,0
39272,26,C2B,Airlines,10.5,SINGAPORE,Online,15,M,42.0,Silver Plan,1
50700,48,JZI,Airlines,9.1,"TAIWAN, PROVINCE OF CHINA",Online,98,F,26.0,Basic Plan,0
27960,47,EPX,Travel Agency,0.0,CANADA,Online,49,,173.0,2 way Comprehensive Plan,0
16913,60,EPX,Travel Agency,0.0,THAILAND,Online,4,,10.0,Cancellation Plan,0
34111,29,EPX,Travel Agency,0.0,UNITED STATES,Online,35,,10.0,Cancellation Plan,0
30433,29,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,15,F,15.0,Value Plan,0
31559,36,EPX,Travel Agency,0.0,"TAIWAN, PROVINCE OF CHINA",Online,59,,22.0,2 way Comprehensive Plan,0
